 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received,Date resolved,Resolution time(in days),Year,QTR (US FLY)
460334,Citibank,Mortgage,"Loan servicing, payments, escrow account",OH,Web,07/17/2013,07/24/2013,Yes,No,Ohio,7/17/2013,7/24/2013,7,2013,Q3
1069075,"Bayview Loan Servicing, LLC",Mortgage,"Loan servicing, payments, escrow account",CA,Web,10/14/2014,10/14/2014,Yes,No,California,10/14/2014,10/14/2014,0,2014,Q4
2183066,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",NY,Web,10/27/2016,10/27/2016,Yes,Yes,New York,10/27/2016,10/27/2016,0,2016,Q4
1980404,Citibank,Bank account or service,"Account opening, closing, or management",CA,Web,06/22/2016,06/22/2016,Yes,No,California,6/22/2016,6/22/2016,0,2016,Q2
451350,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",WA,Email,08/07/2013,09/07/2013,Yes,No,Washington,07/08/2013,07/09/2013,1,2013,Q3
510411,Speedy Cash Holdings,Debt collection,Taking/threatening an illegal action,TX,Web,08/30/2013,09/10/2013,Yes,No,Texas,8/30/2013,10/09/2013,40,2013,Q3
660896,Capital One,Bank account or service,"Making/receiving payments, sending money",CT,Phone,09/01/2014,09/01/2014,Yes,No,Connecticut,01/09/2014,01/09/2014,0,2014,Q1
2056258,"PayPal Holdings, Inc.",Bank account or service,"Account opening, closing, or management",CA,Web,10/08/2016,10/08/2016,Yes,No,California,08/10/2016,08/10/2016,0,2016,Q3
635486,Round Point Mortgage,Mortgage,"Loan servicing, payments, escrow account",NJ,Email,12/16/2013,12/20/2013,Yes,No,New Jersey,12/16/2013,12/20/2013,4,2013,Q4
1582141,"National Credit Adjusters, LLC",Debt collection,Communication tactics,TX,Web,09/28/2015,09/28/2015,Yes,No,Texas,9/28/2015,9/28/2015,0,2015,Q3
1797149,Santander Consumer USA Holdings Inc,Consumer Loan,Managing the loan or lease,GA,Phone,02/22/2016,02/24/2016,Yes,No,Georgia,2/22/2016,2/24/2016,2,2016,Q1
437010,BMW Financial Services,Consumer Loan,Managing the loan or lease,CA,Web,06/20/2013,06/24/2013,Yes,No,California,6/20/2013,6/24/2013,4,2013,Q2
1218824,"Portfolio Recovery Associates, Inc.",Debt collection,Communication tactics,TX,Web,01/30/2015,01/30/2015,Yes,Yes,Texas,1/30/2015,1/30/2015,0,2015,Q1
1128105,Experian,Credit reporting,Unable to get credit report/credit score,CA,Web,11/21/2014,11/21/2014,Yes,No,California,11/21/2014,11/21/2014,0,2014,Q4
686545,GM Financial,Debt collection,False statements or representation,IL,Web,01/27/2014,04/02/2014,Yes,No,Illinois,1/27/2014,02/04/2014,8,2014,Q1
1068702,Ocwen,Mortgage,"Loan servicing, payments, escrow account",NY,Web,10/13/2014,10/13/2014,Yes,No,New York,10/13/2014,10/13/2014,0,2014,Q4
891908,JPMorgan Chase & Co.,Student loan,Can't repay my loan,IL,Web,12/06/2014,12/06/2014,Yes,No,Illinois,06/12/2014,06/12/2014,0,2014,Q2
1822194,"Service Bureau, Inc.",Debt collection,"Loan modification,collection,foreclosure",TX,Web,09/03/2016,09/03/2016,Yes,No,Texas,03/09/2016,03/09/2016,0,2016,Q1
972187,Citibank,Credit card,Payoff process,CA,Email,06/08/2014,08/08/2014,Yes,No,California,08/06/2014,08/08/2014,2,2014,Q3
410384,Wells Fargo & Company,Bank account or service,Problems caused by my funds being low,CA,Phone,05/17/2013,05/20/2013,Yes,Yes,California,5/17/2013,5/20/2013,3,2013,Q2
773203,Ocwen,Mortgage,"Loan servicing, payments, escrow account",WI,Postal mail,03/21/2014,03/28/2014,Yes,Yes,Wisconsin,3/21/2014,3/28/2014,7,2014,Q1
768676,U.S. Bancorp,Mortgage,"Loan servicing, payments, escrow account",TN,Web,03/19/2014,03/19/2014,Yes,No,Tennessee,3/19/2014,3/19/2014,0,2014,Q1
746893,Dovenmuehle Mortgage Inc.,Mortgage,"Loan servicing, payments, escrow account",CO,Web,06/03/2014,06/03/2014,Yes,No,Colorado,03/06/2014,03/06/2014,0,2014,Q1
1221574,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",FL,Email,02/02/2015,04/02/2015,Yes,No,Florida,02/02/2015,02/04/2015,2,2015,Q1
1318762,Bank of America,Bank account or service,Deposits and withdrawals,NC,Web,07/04/2015,07/04/2015,Yes,No,North Carolina,04/07/2015,04/07/2015,0,2015,Q2
1428258,Wells Fargo & Company,Debt collection,Communication tactics,MI,Web,06/18/2015,06/18/2015,Yes,No,Michigan,6/18/2015,6/18/2015,0,2015,Q2
1164794,"Navient Solutions, Inc.",Student loan,Can't repay my loan,OH,Web,12/19/2014,12/23/2014,Yes,No,Ohio,12/19/2014,12/23/2014,4,2014,Q4
1914760,Equifax,Credit reporting,Unable to get credit report/credit score,IL,Web,07/05/2016,07/05/2016,Yes,No,Illinois,05/07/2016,05/07/2016,0,2016,Q2
1226114,Citibank,Credit card,Customer service / Customer relations,AR,Web,05/02/2015,05/02/2015,Yes,No,Arkansas,02/05/2015,02/05/2015,0,2015,Q1
554951,Citibank,Credit card,Credit determination,CA,Postal mail,08/10/2013,08/10/2013,Yes,No,California,10/08/2013,10/08/2013,0,2013,Q4
220002,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",SC,Web,02/01/2013,03/01/2013,Yes,No,South Carolina,01/02/2013,01/03/2013,1,2013,Q1
1991594,Synchrony Financial,Credit card,Unsolicited issuance of credit card,TX,Web,06/29/2016,06/29/2016,Yes,No,Texas,6/29/2016,6/29/2016,0,2016,Q2
1079969,Cottonwood Financial Ltd.,Debt collection,Improper contact or sharing of info,WI,Web,10/21/2014,10/27/2014,Yes,Yes,Wisconsin,10/21/2014,10/27/2014,6,2014,Q4
1091449,AES/PHEAA,Student loan,Dealing with my lender or servicer,PA,Web,10/29/2014,10/29/2014,Yes,No,Pennsylvania,10/29/2014,10/29/2014,0,2014,Q4
634030,Capital One,Bank account or service,"Making/receiving payments, sending money",MD,Web,12/14/2013,12/14/2013,Yes,Yes,Maryland,12/14/2013,12/14/2013,0,2013,Q4
2128795,"American Collections Enterprise, Inc.",Debt collection,Communication tactics,VA,Web,09/23/2016,09/23/2016,Yes,Yes,Virginia,9/23/2016,9/23/2016,0,2016,Q3
1080110,Equifax,Credit reporting,Unable to get credit report/credit score,NY,Web,10/21/2014,10/21/2014,Yes,No,New York,10/21/2014,10/21/2014,0,2014,Q4
464817,"Navient Solutions, Inc.",Student loan,Problems when you are unable to pay,NJ,Web,07/24/2013,07/25/2013,Yes,No,New Jersey,7/24/2013,7/25/2013,1,2013,Q3
2031587,Encore Capital Group,Debt collection,"Loan modification,collection,foreclosure",CA,Web,07/26/2016,07/26/2016,Yes,No,California,7/26/2016,7/26/2016,0,2016,Q3
795643,Ocwen,Debt collection,Improper contact or sharing of info,FL,Web,06/04/2014,06/04/2014,Yes,Yes,Florida,04/06/2014,04/06/2014,0,2014,Q2
1853395,Citibank,Debt collection,False statements or representation,MD,Web,03/29/2016,03/29/2016,Yes,No,Maryland,3/29/2016,3/29/2016,0,2016,Q1
1354344,"Phillips & Cohen Associates, Ltd.",Debt collection,"Loan modification,collection,foreclosure",VA,Phone,04/30/2015,06/05/2015,Yes,No,Virginia,4/30/2015,05/06/2015,6,2015,Q2
2123029,CNG Financial Corporation,Other financial service,Customer service/Customer relations,TX,Web,09/22/2016,09/23/2016,Yes,Yes,Texas,9/22/2016,9/23/2016,1,2016,Q3
509557,Fifth Third Financial Corporation,Mortgage,"Application, originator, mortgage broker",OH,Email,08/29/2013,08/30/2013,Yes,Yes,Ohio,8/29/2013,8/30/2013,1,2013,Q3
1520803,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",OR,Web,08/16/2015,08/16/2015,Yes,No,Oregon,8/16/2015,8/16/2015,0,2015,Q3
1105646,"Portfolio Recovery Associates, Inc.",Debt collection,Communication tactics,WA,Web,06/11/2014,06/11/2014,Yes,No,Washington,11/06/2014,11/06/2014,0,2014,Q4
1691916,TD Bank US Holding Company,Bank account or service,Problems caused by my funds being low,FL,Web,10/12/2015,10/12/2015,Yes,No,Florida,12/10/2015,12/10/2015,0,2015,Q4
1644341,Wells Fargo & Company,Bank account or service,Deposits and withdrawals,FL,Email,06/11/2015,09/11/2015,Yes,No,Florida,11/06/2015,11/09/2015,3,2015,Q4
2037927,"Impac Mortgage Holdings, Inc.",Mortgage,Credit decision / Underwriting,VA,Web,07/29/2016,07/29/2016,Yes,No,Virginia,7/29/2016,7/29/2016,0,2016,Q3
536368,U.S. Bancorp,Bank account or service,Problems caused by my funds being low,NV,Web,09/20/2013,09/23/2013,Yes,No,Nevada,9/20/2013,9/23/2013,3,2013,Q3
564019,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Web,10/20/2013,10/21/2013,Yes,Yes,California,10/20/2013,10/21/2013,1,2013,Q4
821038,Ocwen,Debt collection,False statements or representation,NC,Web,04/23/2014,04/23/2014,Yes,No,North Carolina,4/23/2014,4/23/2014,0,2014,Q2
1146547,FirstBank of Puerto Rico,Consumer Loan,Managing the loan or lease,PR,Web,08/12/2014,08/12/2014,Yes,No,#N/A,12/08/2014,12/08/2014,0,2014,Q4
1616242,U.S. Bancorp,Credit card,Billing statement,CO,Web,10/20/2015,10/20/2015,Yes,No,Colorado,10/20/2015,10/20/2015,0,2015,Q4
2030778,"Portfolio Recovery Associates, Inc.",Debt collection,"Loan modification,collection,foreclosure",WA,Web,07/26/2016,07/26/2016,Yes,No,Washington,7/26/2016,7/26/2016,0,2016,Q3
535615,The Huntington National Bank,Consumer Loan,Shopping for a loan or lease,MI,Web,09/20/2013,09/20/2013,Yes,No,Michigan,9/20/2013,9/20/2013,0,2013,Q3
1038347,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,PA,Web,09/22/2014,09/22/2014,Yes,No,Pennsylvania,9/22/2014,9/22/2014,0,2014,Q3
1906213,Experian,Credit reporting,Credit reporting company's investigation,VA,Web,02/05/2016,02/05/2016,Yes,No,Virginia,05/02/2016,05/02/2016,0,2016,Q2
2019061,Pentagon FCU,Consumer Loan,Taking out the loan or lease,MA,Web,07/19/2016,07/20/2016,Yes,No,Massachusetts,7/19/2016,7/20/2016,1,2016,Q3
1069928,Hollis Cobb Associates,Debt collection,Communication tactics,GA,Web,10/14/2014,10/21/2014,Yes,No,Georgia,10/14/2014,10/21/2014,7,2014,Q4
1126969,"Aargon Agency, Inc.",Debt collection,"Loan modification,collection,foreclosure",SC,Phone,11/20/2014,11/20/2014,Yes,No,South Carolina,11/20/2014,11/20/2014,0,2014,Q4
1622023,Bank of America,Credit card,Identity theft / Fraud / Embezzlement,CT,Web,10/23/2015,10/23/2015,Yes,No,Connecticut,10/23/2015,10/23/2015,0,2015,Q4
826869,Wells Fargo & Company,Bank account or service,Deposits and withdrawals,OR,Web,04/26/2014,04/26/2014,Yes,No,Oregon,4/26/2014,4/26/2014,0,2014,Q2
240710,Bank of America,Credit card,Credit reporting,CA,Web,01/17/2013,03/13/2013,Yes,No,California,1/17/2013,3/13/2013,55,2013,Q1
2025764,Specialized Loan Servicing LLC,Mortgage,"Loan servicing, payments, escrow account",VA,Web,07/22/2016,07/22/2016,Yes,No,Virginia,7/22/2016,7/22/2016,0,2016,Q3
793214,"PayPal Holdings, Inc.",Money transfers,Fraud or scam,NY,Web,03/04/2014,03/04/2014,Yes,No,New York,04/03/2014,04/03/2014,0,2014,Q2
1393767,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",NY,Email,05/27/2015,05/29/2015,Yes,No,New York,5/27/2015,5/29/2015,2,2015,Q2
1982099,MidFirst Bank,Mortgage,"Loan servicing, payments, escrow account",IN,Web,06/23/2016,07/14/2016,No,No,Indiana,6/23/2016,7/14/2016,21,2016,Q2
1182373,Wells Fargo & Company,Bank account or service,"Account opening, closing, or management",NC,Phone,06/01/2015,07/01/2015,Yes,Yes,North Carolina,01/06/2015,01/07/2015,1,2015,Q1
457281,Regions Financial Corporation,Credit card,Sale of account,TN,Postal mail,07/15/2013,07/17/2013,Yes,No,Tennessee,7/15/2013,7/17/2013,2,2013,Q3
1208915,First Data Corporation,Bank account or service,"Account opening, closing, or management",CT,Web,01/25/2015,01/29/2015,Yes,Yes,Connecticut,1/25/2015,1/29/2015,4,2015,Q1
878729,Equifax,Credit reporting,Unable to get credit report/credit score,MO,Web,03/06/2014,03/06/2014,Yes,No,Missouri,06/03/2014,06/03/2014,0,2014,Q2
997354,Barclays PLC,Credit card,Convenience checks,MI,Email,08/22/2014,08/27/2014,Yes,No,Michigan,8/22/2014,8/27/2014,5,2014,Q3
954881,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,NJ,Web,07/25/2014,07/30/2014,Yes,No,New Jersey,7/25/2014,7/30/2014,5,2014,Q3
857572,Capital One,Credit card,APR or interest rate,OH,Web,05/19/2014,05/21/2014,Yes,Yes,Ohio,5/19/2014,5/21/2014,2,2014,Q2
1436494,Transworld Systems Inc.,Student loan,Can't repay my loan,LA,Web,06/24/2015,08/07/2015,Yes,No,Louisiana,6/24/2015,07/08/2015,14,2015,Q2
1858676,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",PA,Web,03/31/2016,03/31/2016,Yes,No,Pennsylvania,3/31/2016,3/31/2016,0,2016,Q1
777363,Equifax,Credit reporting,Unable to get credit report/credit score,LA,Web,03/25/2014,03/25/2014,Yes,No,Louisiana,3/25/2014,3/25/2014,0,2014,Q1
1950880,Bank of America,Bank account or service,"Account opening, closing, or management",MA,Web,02/06/2016,02/06/2016,Yes,No,Massachusetts,06/02/2016,06/02/2016,0,2016,Q2
1803818,Ocwen,Mortgage,"Loan servicing, payments, escrow account",PA,Web,02/26/2016,02/26/2016,Yes,No,Pennsylvania,2/26/2016,2/26/2016,0,2016,Q1
316562,M&T Bank Corporation,Mortgage,"Loan servicing, payments, escrow account",MI,Email,02/14/2013,02/14/2013,Yes,No,Michigan,2/14/2013,2/14/2013,0,2013,Q1
1895470,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,IL,Web,04/25/2016,04/25/2016,Yes,No,Illinois,4/25/2016,4/25/2016,0,2016,Q2
1437032,Bank of America,Mortgage,"Loan servicing, payments, escrow account",WI,Web,06/24/2015,06/24/2015,Yes,No,Wisconsin,6/24/2015,6/24/2015,0,2015,Q2
254844,Wells Fargo & Company,Consumer Loan,Managing the loan or lease,FL,Phone,01/23/2013,01/23/2013,Yes,No,Florida,1/23/2013,1/23/2013,0,2013,Q1
1203549,USAA Savings,Debt collection,Improper contact or sharing of info,NC,Web,01/22/2015,01/22/2015,Yes,Yes,North Carolina,1/22/2015,1/22/2015,0,2015,Q1
970892,"R.M. Galicia, Inc.",Debt collection,False statements or representation,CA,Web,06/08/2014,06/08/2014,Yes,No,California,08/06/2014,08/06/2014,0,2014,Q3
1097646,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",CA,Web,02/11/2014,02/11/2014,Yes,No,California,11/02/2014,11/02/2014,0,2014,Q4
1648529,"First Investors Financial Services Group, Inc.",Consumer Loan,Managing the loan or lease,TX,Web,10/11/2015,11/13/2015,Yes,Yes,Texas,11/10/2015,11/13/2015,3,2015,Q4
461726,Citibank,Credit card,Identity theft / Fraud / Embezzlement,CA,Web,12/07/2013,12/07/2013,Yes,No,California,07/12/2013,07/12/2013,0,2013,Q3
1331804,Citibank,Credit card,Credit determination,PA,Email,04/15/2015,04/17/2015,Yes,No,Pennsylvania,4/15/2015,4/17/2015,2,2015,Q2
1708397,Bank of America,Mortgage,"Application, originator, mortgage broker",CA,Web,12/18/2015,12/21/2015,Yes,No,California,12/18/2015,12/21/2015,3,2015,Q4
2059762,Bank of America,Bank account or service,Using a debit or ATM card,TN,Web,11/08/2016,11/08/2016,Yes,Yes,Tennessee,08/11/2016,08/11/2016,0,2016,Q3
1782528,Experian,Credit reporting,Credit monitoring or identity protection,KS,Web,10/02/2016,10/02/2016,Yes,No,Kansas,02/10/2016,02/10/2016,0,2016,Q1
982393,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",MD,Email,08/13/2014,08/15/2014,Yes,No,Maryland,8/13/2014,8/15/2014,2,2014,Q3
239770,Equifax,Credit reporting,Improper use of my credit report,RI,Web,01/17/2013,01/20/2013,Yes,Yes,Rhode Island,1/17/2013,1/20/2013,3,2013,Q1
1634787,Capital One,Credit card,Delinquent account,FL,Web,02/11/2015,02/11/2015,Yes,No,Florida,11/02/2015,11/02/2015,0,2015,Q4
2044931,Freedom Mortgage,Mortgage,Credit decision / Underwriting,NC,Web,03/08/2016,05/08/2016,Yes,No,North Carolina,08/03/2016,08/05/2016,2,2016,Q3
995644,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",MA,Web,08/21/2014,08/21/2014,Yes,Yes,Massachusetts,8/21/2014,8/21/2014,0,2014,Q3
724653,Experian,Credit reporting,Unable to get credit report/credit score,CO,Postal mail,02/22/2014,02/24/2014,Yes,No,Colorado,2/22/2014,2/24/2014,2,2014,Q1
2058351,Fifth Third Financial Corporation,Bank account or service,"Making/receiving payments, sending money",MO,Web,11/08/2016,11/08/2016,Yes,No,Missouri,08/11/2016,08/11/2016,0,2016,Q3
1472467,"Peroutka, Miller, Klima & Peters, P.A.",Debt collection,False statements or representation,DC,Web,07/16/2015,07/16/2015,No,Yes,District of Columbia,7/16/2015,7/16/2015,0,2015,Q3
866869,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Web,05/23/2014,05/23/2014,Yes,No,California,5/23/2014,5/23/2014,0,2014,Q2
370756,Capital One,Credit card,Identity theft / Fraud / Embezzlement,CA,Web,02/04/2013,02/04/2013,Yes,No,California,04/02/2013,04/02/2013,0,2013,Q2
1959331,Citibank,Bank account or service,"Account opening, closing, or management",TX,Web,09/06/2016,09/06/2016,Yes,No,Texas,06/09/2016,06/09/2016,0,2016,Q2
1079722,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CT,Web,10/21/2014,10/21/2014,Yes,No,Connecticut,10/21/2014,10/21/2014,0,2014,Q4
530144,Citibank,Credit card,Customer service / Customer relations,AZ,Web,09/17/2013,09/17/2013,Yes,No,Arizona,9/17/2013,9/17/2013,0,2013,Q3
1969891,U.S. Bancorp,Credit card,Billing disputes,OH,Web,06/15/2016,06/15/2016,Yes,No,Ohio,6/15/2016,6/15/2016,0,2016,Q2
1376229,USAA Savings,Mortgage,"Application, originator, mortgage broker",VA,Phone,05/14/2015,05/15/2015,Yes,No,Virginia,5/14/2015,5/15/2015,1,2015,Q2
1461435,Equifax,Credit reporting,Credit reporting company's investigation,TN,Web,10/07/2015,10/07/2015,Yes,No,Tennessee,07/10/2015,07/10/2015,0,2015,Q3
2066311,"EOS Holdings, Inc.",Debt collection,False statements or representation,NJ,Web,08/16/2016,08/16/2016,Yes,Yes,New Jersey,8/16/2016,8/16/2016,0,2016,Q3
1667247,Capital One,Credit card,Billing disputes,TX,Web,11/22/2015,11/27/2015,Yes,No,Texas,11/22/2015,11/27/2015,5,2015,Q4
1249851,Bank of America,Mortgage,"Loan servicing, payments, escrow account",TX,Web,02/20/2015,02/26/2015,Yes,Yes,Texas,2/20/2015,2/26/2015,6,2015,Q1
1859777,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",MD,Web,03/31/2016,03/31/2016,Yes,No,Maryland,3/31/2016,3/31/2016,0,2016,Q1
1020209,"Cash America International, Inc.",Consumer Loan,Applied for loan/did not receive money,AK,Phone,09/09/2014,12/09/2014,Yes,No,Alaska,09/09/2014,09/12/2014,3,2014,Q3
1439509,Valley National Bank,Bank account or service,Problems caused by my funds being low,NJ,Web,06/26/2015,06/26/2015,Yes,No,New Jersey,6/26/2015,6/26/2015,0,2015,Q2
222749,Bank of America,Mortgage,"Loan servicing, payments, escrow account",WI,Web,04/01/2013,04/01/2013,Yes,No,Wisconsin,01/04/2013,01/04/2013,0,2013,Q1
1875496,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,TN,Web,12/04/2016,12/04/2016,Yes,No,Tennessee,04/12/2016,04/12/2016,0,2016,Q2
1448750,Ocwen,Mortgage,Settlement process and costs,CA,Web,02/07/2015,02/07/2015,Yes,Yes,California,07/02/2015,07/02/2015,0,2015,Q3
1424125,Citibank,Credit card,Billing disputes,NY,Web,06/16/2015,06/19/2015,Yes,No,New York,6/16/2015,6/19/2015,3,2015,Q2
1309194,"Check City Partnership, LLC",Debt collection,Improper contact or sharing of info,NV,Web,03/31/2015,03/31/2015,Yes,Yes,Nevada,3/31/2015,3/31/2015,0,2015,Q1
1106130,"Citizens Financial Group, Inc.",Bank account or service,Deposits and withdrawals,MA,Fax,06/11/2014,06/11/2014,Yes,Yes,Massachusetts,11/06/2014,11/06/2014,0,2014,Q4
1553653,Wells Fargo & Company,Mortgage,"Application, originator, mortgage broker",FL,Web,05/09/2015,05/09/2015,Yes,No,Florida,09/05/2015,09/05/2015,0,2015,Q3
520928,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",MD,Email,10/09/2013,11/09/2013,Yes,No,Maryland,09/10/2013,09/11/2013,1,2013,Q3
1909115,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,MO,Web,04/05/2016,04/05/2016,Yes,No,Missouri,05/04/2016,05/04/2016,0,2016,Q2
1812375,Synchrony Financial,Credit card,Delinquent account,CA,Web,02/03/2016,02/03/2016,Yes,No,California,03/02/2016,03/02/2016,0,2016,Q1
700834,M&T Bank Corporation,Credit card,Credit card protection / Debt protection,MD,Web,06/02/2014,06/02/2014,Yes,No,Maryland,02/06/2014,02/06/2014,0,2014,Q1
815245,Discover,Credit card,Payoff process,MA,Phone,04/18/2014,04/23/2014,Yes,No,Massachusetts,4/18/2014,4/23/2014,5,2014,Q2
2070632,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit monitoring or identity protection,NC,Postal mail,08/18/2016,08/20/2016,Yes,No,North Carolina,8/18/2016,8/20/2016,2,2016,Q3
1768800,PHH Mortgage,Debt collection,"Loan modification,collection,foreclosure",VA,Email,02/02/2016,04/02/2016,Yes,No,Virginia,02/02/2016,02/04/2016,2,2016,Q1
1983656,Equifax,Credit reporting,Unable to get credit report/credit score,NJ,Web,06/24/2016,06/24/2016,Yes,No,New Jersey,6/24/2016,6/24/2016,0,2016,Q2
966573,Medical-Dental-Hospital Bureau of San Antonio,Debt collection,"Loan modification,collection,foreclosure",TX,Web,04/08/2014,04/08/2014,Yes,No,Texas,08/04/2014,08/04/2014,0,2014,Q3
1149186,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",DE,Web,09/12/2014,12/12/2014,Yes,No,Delaware,12/09/2014,12/12/2014,3,2014,Q4
